pressurec2,energy_densityc2,baryon_density,cs2c2
3.370568000000000097e+02,5.824972566999999806e+06,5.824972566999999806e+06,8.601751098167060455e-05
3.880961930999999936e+02,6.404605086000000127e+06,6.404605086000000127e+06,8.981664699955120654e-05
4.465710690000000227e+02,7.041906718000000343e+06,7.041906718000000343e+06,9.355738062613367832e-05
5.135207195000000411e+02,7.742653286999999546e+06,7.742653286999999546e+06,9.758741988128777833e-05
5.904425807999999734e+02,8.513119763000000268e+06,8.513119763000000268e+06,1.016291053418604098e-04
6.782048091000000341e+02,9.360258527000000700e+06,9.360258527000000700e+06,1.058015452063327839e-04
7.790089920000000347e+02,1.029169936999999918e+07,1.029169936999999918e+07,1.101957399278401473e-04
8.940851661000000377e+02,1.131583864000000060e+07,1.131583864000000060e+07,1.145227171026266680e-04
1.025716920999999957e+03,1.244189268999999948e+07,1.244189268999999948e+07,1.192123111089287086e-04
1.176467724999999973e+03,1.368000485999999940e+07,1.368000485999999940e+07,1.238395153941738904e-04
1.348166590000000042e+03,1.504131680000000075e+07,1.504131680000000075e+07,1.287036225652767605e-04
1.545049119000000019e+03,1.653811103999999911e+07,1.653811103999999911e+07,1.337385253065378782e-04
1.769135068000000047e+03,1.818386451000000164e+07,1.818386451000000164e+07,1.387369358463799718e-04
2.025317845999999918e+03,1.999344462000000104e+07,1.999344462000000104e+07,1.441450897453995712e-04
2.317745704999999816e+03,2.198307357000000030e+07,2.198307357000000030e+07,1.494275791667307055e-04
2.650515202999999929e+03,2.417057800000000000e+07,2.417057800000000000e+07,1.550775942003698900e-04
3.031345265999999810e+03,2.657592371000000089e+07,2.657592371000000089e+07,1.608039312810529775e-04
3.463836870999999974e+03,2.922068091000000015e+07,2.922068091000000015e+07,1.665860794420429307e-04
3.958026405000000068e+03,3.212855901000000164e+07,3.212855901000000164e+07,1.727894296618200814e-04
4.520456237000000328e+03,3.532576314000000060e+07,3.532576314000000060e+07,1.788092123478621828e-04
5.160271421999999802e+03,3.884135068999999762e+07,3.884135068999999762e+07,1.853399789403687315e-04
5.890895403999999871e+03,4.270669650000000000e+07,4.270669650000000000e+07,1.918458881609618534e-04
6.719458832000000257e+03,4.695674075999999791e+07,4.695674075999999791e+07,1.985440142888735666e-04
7.665677945000000364e+03,5.162963240999999642e+07,5.162963240999999642e+07,2.056142472535626357e-04
8.739803051000000778e+03,5.676779882999999821e+07,5.676779882999999821e+07,2.125133943180877608e-04
9.961906920999999784e+03,6.241723267000000179e+07,6.241723267000000179e+07,2.200342373917596255e-04
1.135407674000000043e+04,6.862909635999999940e+07,6.862909635999999940e+07,2.274053415763671213e-04
1.293194643999999971e+04,7.545900892000000179e+07,7.545900892000000179e+07,2.351679724331892500e-04
1.473223888000000079e+04,8.296882873000000417e+07,8.296882873000000417e+07,2.431994847579646048e-04
1.677190714999999909e+04,9.122594042000000179e+07,9.122594042000000179e+07,2.511442693930342131e-04
1.909320034999999916e+04,1.003048592000000030e+08,1.003048592000000030e+08,2.597637985787442424e-04
2.173118344000000070e+04,1.102875877000000030e+08,1.102875877000000030e+08,2.681326641646699033e-04
2.472106398999999874e+04,1.212637935999999940e+08,1.212637935999999940e+08,2.771226165980854501e-04
2.812826569999999992e+04,1.333324147000000030e+08,1.333324147000000030e+08,2.862250026404578171e-04
3.198345033999999941e+04,1.466023715999999940e+08,1.466023715999999940e+08,2.953878142441858931e-04
3.637147262000000046e+04,1.611931028000000119e+08,1.611931028000000119e+08,3.052293738405925574e-04
4.134741679999999906e+04,1.772359904000000060e+08,1.772359904000000060e+08,3.147788336366024982e-04
4.698936346999999660e+04,1.948752516999999881e+08,1.948752516999999881e+08,3.251448703095792623e-04
5.340855073000000266e+04,2.142706131999999881e+08,2.142706131999999881e+08,3.354210390881371589e-04
6.066683694999999716e+04,2.355983803000000119e+08,2.355983803000000119e+08,3.460341209320730044e-04
6.892769221999999718e+04,2.590457323000000119e+08,2.590457323000000119e+08,3.572283501349849321e-04
7.827793219000000681e+04,2.848301541000000238e+08,2.848301541000000238e+08,3.681235303209455631e-04
8.888530534000000625e+04,3.131798265000000000e+08,3.131798265000000000e+08,3.800266201744092196e-04
1.009323561999999947e+05,3.443514526000000238e+08,3.443514526000000238e+08,3.916732817196990984e-04
1.145522497000000003e+05,3.786249103999999762e+08,3.786249103999999762e+08,4.039245448064979335e-04
1.300458991999999998e+05,4.163121658000000119e+08,4.163121658000000119e+08,4.165824981538756569e-04
1.475575218999999925e+05,4.577501418000000119e+08,4.577501418000000119e+08,4.291040348978857185e-04
1.674347368999999890e+05,5.033131975000000000e+08,5.033131975000000000e+08,4.426783178761721678e-04
1.899658007999999973e+05,5.534113450000000000e+08,5.534113450000000000e+08,4.558364970344798081e-04
2.154453874000000069e+05,6.084973806000000238e+08,6.084973806000000238e+08,4.699603650932781531e-04
2.444047300999999861e+05,6.690668842000000477e+08,6.690668842000000477e+08,4.842308769906024163e-04
2.771023147999999928e+05,7.356671330000000000e+08,7.356671330000000000e+08,4.986070076816690811e-04
3.142315970000000088e+05,8.088971015000000000e+08,8.088971015000000000e+08,5.140064895433826223e-04
3.562382421999999788e+05,8.894181572000000477e+08,8.894181572000000477e+08,5.289018545432602877e-04
4.037675739000000176e+05,9.779540607999999523e+08,9.779540607999999523e+08,5.450681043563716409e-04
4.577127059000000008e+05,1.075307010000000000e+09,1.075307010000000000e+09,5.610898690522048409e-04
5.185941753000000026e+05,1.182350510000000000e+09,1.182350510000000000e+09,5.775869732378602524e-04
5.877204560999999521e+05,1.300052545000000000e+09,1.300052545000000000e+09,5.949228224908637268e-04
6.658010476000000490e+05,1.429473799000000000e+09,1.429473799000000000e+09,6.118157797533007019e-04
7.541979035999999614e+05,1.571780134000000000e+09,1.571780134000000000e+09,6.301819467514294809e-04
8.543567628000000259e+05,1.728256848000000000e+09,1.728256848000000000e+09,6.480886700030562969e-04
9.673810929999999935e+05,1.900317593000000000e+09,1.900317593000000000e+09,6.669547713245708217e-04
1.095647182999999961e+06,2.089493674000000000e+09,2.089493674000000000e+09,6.863481717018960100e-04
1.240336935999999987e+06,2.297530319000000000e+09,2.297530319000000000e+09,7.054767076745367205e-04
1.404211696999999927e+06,2.526263668000000000e+09,2.526263668000000000e+09,7.261543535835305241e-04
1.589549708000000101e+06,2.777797263000000000e+09,2.777797263000000000e+09,7.461219344639367663e-04
1.798723691000000108e+06,3.054359431000000000e+09,3.054359431000000000e+09,7.675504988764480542e-04
2.035889030999999959e+06,3.358463726000000000e+09,3.358463726000000000e+09,7.890726092063809084e-04
2.303127876999999862e+06,3.692855446000000000e+09,3.692855446000000000e+09,8.106816567372066625e-04
2.605859521999999881e+06,4.060547291000000000e+09,4.060547291000000000e+09,8.337643816239991880e-04
2.947595810000000056e+06,4.464855012000000000e+09,4.464855012000000000e+09,8.559826640070295140e-04
3.333399500000000000e+06,4.909433065000000000e+09,4.909433065000000000e+09,8.800122513120095091e-04
3.770151666999999899e+06,5.398274613000000000e+09,5.398274613000000000e+09,9.037115933911187612e-04
4.262005912999999709e+06,5.935818484000000000e+09,5.935818484000000000e+09,9.280207556932104770e-04
4.818998626000000164e+06,6.526895693000000000e+09,6.526895693000000000e+09,9.534446191780832774e-04
5.446638230000000447e+06,7.176854224000000000e+09,7.176854224000000000e+09,9.780838063478166765e-04
6.155424605000000447e+06,7.891541209000000000e+09,7.891541209000000000e+09,1.004783439592107919e-03
6.956338946000000462e+06,8.677427711000000000e+09,8.677427711000000000e+09,1.030637481928050898e-03
7.857920205000000075e+06,9.541590897000000000e+09,9.541590897000000000e+09,1.057719938770170474e-03
8.878084134999999776e+06,1.049183883000000000e+10,1.049183883000000000e+10,1.085443266566402370e-03
1.002588666000000015e+07,1.153672828000000000e+10,1.153672828000000000e+10,1.112611461541784504e-03
1.132211360999999940e+07,1.268572518000000000e+10,1.268572518000000000e+10,1.141814513934064036e-03
1.278375375999999978e+07,1.394918681000000000e+10,1.394918681000000000e+10,1.169799730931812484e-03
1.442877633999999985e+07,1.533852219000000000e+10,1.533852219000000000e+10,1.199608516326697120e-03
1.628762922000000067e+07,1.686626345000000000e+10,1.686626345000000000e+10,1.229334875100774509e-03
1.837621373000000045e+07,1.854627968000000000e+10,1.854627968000000000e+10,1.258993468186212373e-03
2.073414064000000060e+07,2.039365221000000000e+10,2.039365221000000000e+10,1.290486619412157176e-03
2.338709808999999985e+07,2.242499546000000000e+10,2.242499546000000000e+10,1.320506005861876459e-03
2.637252198000000045e+07,2.465884909000000000e+10,2.465884909000000000e+10,1.352764701170658650e-03
2.973943553000000119e+07,2.711517893000000000e+10,2.711517893000000000e+10,1.384194276651431414e-03
3.351832223999999836e+07,2.981626826000000000e+10,2.981626826000000000e+10,1.416145710025324290e-03
3.778084511999999732e+07,3.278671779000000000e+10,3.278671779000000000e+10,1.449322476412921116e-03
4.256640100999999791e+07,3.605308920000000000e+10,3.605308920000000000e+10,1.481106805319487574e-03
4.794932690999999642e+07,3.964479641000000000e+10,3.964479641000000000e+10,1.515229026035625794e-03
5.400627727000000328e+07,4.359481867000000000e+10,4.359481867000000000e+10,1.547799166468489477e-03
6.079786260000000149e+07,4.793827440000000000e+10,4.793827440000000000e+10,1.581669848791314534e-03
6.844708656999999285e+07,5.271456045000000000e+10,5.271456045000000000e+10,1.615844343113706245e-03
7.701705543000000715e+07,5.796699549000000000e+10,5.796699549000000000e+10,1.648829872656607659e-03
8.665002556999999285e+07,6.374299833000000000e+10,6.374299833000000000e+10,1.683999373863426154e-03
9.745990910999999940e+07,7.009480098000000000e+10,7.009480098000000000e+10,1.717002457275161554e-03
1.095691749000000060e+08,7.707962686000000000e+10,7.707962686000000000e+10,1.751786662432146214e-03
1.231783724000000060e+08,8.476093875000000000e+10,8.476093875000000000e+10,1.785933013119070465e-03
1.383957093000000119e+08,9.320772566000000000e+10,9.320772566000000000e+10,1.819354439908268039e-03
1.554777105000000000e+08,1.024968203000000000e+11,1.024968203000000000e+11,1.854261961557762076e-03
1.745912331999999881e+08,1.127118296000000000e+11,1.127118296000000000e+11,1.886738102160855296e-03
1.959787194000000060e+08,1.239452736000000000e+11,1.239452736000000000e+11,1.921167226303510103e-03
2.199466086999999881e+08,1.362989423000000000e+11,1.362989423000000000e+11,1.953814340042158391e-03
2.466936680000000000e+08,1.498840739000000000e+11,1.498840739000000000e+11,1.986377679812571795e-03
2.766584320000000000e+08,1.648242068000000000e+11,1.648242068000000000e+11,2.019456836890733131e-03
3.100869080000000000e+08,1.812539320000000000e+11,1.812539320000000000e+11,2.049952652253883133e-03
3.474283270000000000e+08,1.993212105000000000e+11,1.993212105000000000e+11,2.081986618646707726e-03
3.891283543000000119e+08,2.191907601000000000e+11,2.191907601000000000e+11,2.110627539324729744e-03
4.355363918000000119e+08,2.410426297000000000e+11,2.410426297000000000e+11,2.140847966763290491e-03
4.874332451999999881e+08,2.650729122000000000e+11,2.650729122000000000e+11,2.175014942060030099e-03
5.453572785000000000e+08,2.914990923000000000e+11,2.914990923000000000e+11,2.214153262313937887e-03
6.104173075000000000e+08,3.205618294000000000e+11,3.205618294000000000e+11,2.241934092322065038e-03
6.821854932000000477e+08,3.525213921000000000e+11,3.525213921000000000e+11,2.231333940849700940e-03
7.600628612000000477e+08,3.876701369000000000e+11,3.876701369000000000e+11,2.193091426984633725e-03
8.438782761000000238e+08,4.263253777000000000e+11,4.263253777000000000e+11,1.938392785312129064e-03
9.155288061000000238e+08,4.688329508000000000e+11,4.688329508000000000e+11,1.276838250873493178e-03
9.542018735000000000e+08,5.155761287000000000e+11,5.155761287000000000e+11,8.117707814087838855e-04
9.950444405000000000e+08,5.669738368000000000e+11,5.669738368000000000e+11,7.744103302844169024e-04
1.037553796000000000e+09,6.234895672000000000e+11,6.234895672000000000e+11,7.387748381230009988e-04
1.082549966000000000e+09,6.856349440000000000e+11,6.856349440000000000e+11,7.262656575323799164e-04
1.132343278000000000e+09,7.539661575000000000e+11,7.539661575000000000e+11,7.238779401413624869e-04
1.186334759000000000e+09,8.291035742000000000e+11,8.291035742000000000e+11,7.251794603352268095e-04
1.246849000000000000e+09,9.117228230000000000e+11,9.117228230000000000e+11,7.365852874889420449e-04
1.314178358000000000e+09,1.002569056000000000e+12,1.002569056000000000e+12,7.463264160429067869e-04
1.389301513000000000e+09,1.102462299000000000e+12,1.102462299000000000e+12,7.625040504148608740e-04
1.474318442000000000e+09,1.212301012000000000e+12,1.212301012000000000e+12,7.795967423024354696e-04
1.569218449000000000e+09,1.333079922000000000e+12,1.333079922000000000e+12,7.979356395573829067e-04
1.676971448000000000e+09,1.465886451000000000e+12,1.465886451000000000e+12,8.202696026659147752e-04
1.798188892000000000e+09,1.611918549000000000e+12,1.611918549000000000e+12,8.411792501660590423e-04
1.935222113000000000e+09,1.772493603000000000e+12,1.772493603000000000e+12,8.660704843011789470e-04
2.090598925000000000e+09,1.949055569000000000e+12,1.949055569000000000e+12,8.908523808952063545e-04
2.265888070000000000e+09,2.143223104000000000e+12,2.143223104000000000e+12,9.163083938624994821e-04
2.464672699000000000e+09,2.356696867000000000e+12,2.356696867000000000e+12,9.439619759042240741e-04
2.689573325000000000e+09,2.591455614000000000e+12,2.591455614000000000e+12,9.710019469255858852e-04
2.943923526000000000e+09,2.849602885000000000e+12,2.849602885000000000e+12,9.997756327716628144e-04
3.232215610000000000e+09,3.133438313000000000e+12,3.133438313000000000e+12,1.029929956394913526e-03
3.558567525000000000e+09,3.445564587000000000e+12,3.445564587000000000e+12,1.061965811943836168e-03
3.929236415000000000e+09,3.788780484000000000e+12,3.788780484000000000e+12,1.096873154830812613e-03
4.350212025000000000e+09,4.166187836000000000e+12,4.166187836000000000e+12,1.134478420281001803e-03
4.829712424000000000e+09,4.581191528000000000e+12,4.581191528000000000e+12,1.178698793963032631e-03
5.379289264000000000e+09,5.037535149000000000e+12,5.037535149000000000e+12,1.231321395610671457e-03
6.012098587000000000e+09,5.539354476000000000e+12,5.539354476000000000e+12,1.293266373448811318e-03
6.745289603000000000e+09,6.091159643000000000e+12,6.091159643000000000e+12,1.372478768560447381e-03
7.607313595000000000e+09,6.697959929000000000e+12,6.697959929000000000e+12,1.468528013585344849e-03
8.622379111000000000e+09,7.365228108000000000e+12,7.365228108000000000e+12,1.575922895082907966e-03
9.822894946000000000e+09,8.099007402000000000e+12,8.099007402000000000e+12,1.701497887012061189e-03
1.125392679000000000e+10,8.905929314000000000e+12,8.905929314000000000e+12,1.999732358652867113e-03
1.137921294000000000e+10,8.968039787000000000e+12,8.970561271000000000e+12,2.151409620792891011e-03
1.175277117000000000e+10,9.118828712000000000e+12,9.121205390000000000e+12,2.472436413393552627e-03
1.213859263000000000e+10,9.275200636000000000e+12,9.277421064000000000e+12,2.461539029934499759e-03
1.253707987000000000e+10,9.437482390000000000e+12,9.439534273000000000e+12,2.449577164933195231e-03
1.294864871000000000e+10,9.605923332000000000e+12,9.607793555000000000e+12,2.438090418588890508e-03
1.337372858000000000e+10,9.780667742000000000e+12,9.782342431000000000e+12,2.428648878016493109e-03
1.381276303000000000e+10,9.961744639000000000e+12,9.963209261000000000e+12,2.422663917506298181e-03
1.426621015000000000e+10,1.014906628000000000e+13,1.015030575000000000e+13,2.421251900742228767e-03
1.473454310000000000e+10,1.034244568000000000e+13,1.034344446000000000e+13,2.424992002836215584e-03
1.521825053000000000e+10,1.054164616000000000e+13,1.054238835000000000e+13,2.433727767489626652e-03
1.571783718000000000e+10,1.074644805000000000e+13,1.074691736000000000e+13,2.446494412629502627e-03
1.623382432000000000e+10,1.095672769000000000e+13,1.095690737000000000e+13,2.461492033345552034e-03
1.676675035000000000e+10,1.117254208000000000e+13,1.117241463000000000e+13,2.476287791229558194e-03
1.731717134000000000e+10,1.139418304000000000e+13,1.139372994000000000e+13,2.488196435064599608e-03
1.788566162000000000e+10,1.162220475000000000e+13,1.162140601000000000e+13,2.494751315141553825e-03
1.847281437000000000e+10,1.185740338000000000e+13,1.185623712000000000e+13,2.494249763894061753e-03
1.907924225000000000e+10,1.210075205000000000e+13,1.209919411000000000e+13,2.486233589324436492e-03
1.970557802000000000e+10,1.235328268000000000e+13,1.235130642000000000e+13,2.471851938951266300e-03
2.035247521000000000e+10,1.261591468000000000e+13,1.261349097000000000e+13,2.453833570436731153e-03
2.102060883000000000e+10,1.288927436000000000e+13,1.288637192000000000e+13,2.436120476500447558e-03
2.171067603000000000e+10,1.317351401000000000e+13,1.317010012000000000e+13,2.423383715909448351e-03
2.242339683000000000e+10,1.346816780000000000e+13,1.346420927000000000e+13,2.420340559279232726e-03
2.315951493000000000e+10,1.377211184000000000e+13,1.376757621000000000e+13,2.431001900136930613e-03
2.391979840000000000e+10,1.408365939000000000e+13,1.407851606000000000e+13,2.458047285839618998e-03
2.470504055000000000e+10,1.440079222000000000e+13,1.439501331000000000e+13,2.502278092493907639e-03
2.551606074000000000e+10,1.472150755000000000e+13,1.471506818000000000e+13,2.562183263795815916e-03
2.635370519000000000e+10,1.504420134000000000e+13,1.503707920000000000e+13,2.633595633383033815e-03
2.721884795000000000e+10,1.536803832000000000e+13,1.536021237000000000e+13,2.709561058614714298e-03
2.811239171000000000e+10,1.569323018000000000e+13,1.568467864000000000e+13,2.780789968992740738e-03
2.903526885000000000e+10,1.602117579000000000e+13,1.601187352000000000e+13,2.836655301466575220e-03
2.998844231000000000e+10,1.635450403000000000e+13,1.634441956000000000e+13,2.866730403028524242e-03
3.097290667000000000e+10,1.669703429000000000e+13,1.668612664000000000e+13,2.862772274891981546e-03
3.198968915000000000e+10,1.705367700000000000e+13,1.704189253000000000e+13,2.820572917399810121e-03
3.303985070000000000e+10,1.743028690000000000e+13,1.741755633000000000e+13,2.741055138834914973e-03
3.412448708000000000e+10,1.783345128000000000e+13,1.781968715000000000e+13,2.630188864140272677e-03
3.524473004000000000e+10,1.827018223000000000e+13,1.825527709000000000e+13,2.497754631536104261e-03
3.640174847000000000e+10,1.874746155000000000e+13,1.873128743000000000e+13,2.355480403485267840e-03
3.759674966000000000e+10,1.927157990000000000e+13,1.925398949000000000e+13,2.215054833393684079e-03
3.883098049000000000e+10,1.984733108000000000e+13,1.982816114000000000e+13,2.086481858713090491e-03
4.010572881000000000e+10,2.047717828000000000e+13,2.045625515000000000e+13,1.977236301057764926e-03
4.142232472000000000e+10,2.116055414000000000e+13,2.113770108000000000e+13,1.892144660685584701e-03
4.278214202000000000e+10,2.189353741000000000e+13,2.186858271000000000e+13,1.833607859932564078e-03
4.418659956000000000e+10,2.266914691000000000e+13,2.264193162000000000e+13,1.801968389997803078e-03
4.563716282000000000e+10,2.347826220000000000e+13,2.344864611000000000e+13,1.795873581569379374e-03
4.713534535000000000e+10,2.431102040000000000e+13,2.427888516000000000e+13,1.812419504931065285e-03
4.868271040000000000e+10,2.515842119000000000e+13,2.512366973000000000e+13,1.847185006157349039e-03
5.028087255000000000e+10,2.601371473000000000e+13,2.597626702000000000e+13,1.894310119737265636e-03
5.193149937000000000e+10,2.687332829000000000e+13,2.683311376000000000e+13,1.946756484405014588e-03
5.363631317000000000e+10,2.773720387000000000e+13,2.769415187000000000e+13,1.996914821758711232e-03
5.539709281000000000e+10,2.860862404000000000e+13,2.856265369000000000e+13,2.037618385583257752e-03
5.721567555000000000e+10,2.949361543000000000e+13,2.944462625000000000e+13,2.063498527190609291e-03
5.909395895000000000e+10,3.039999655000000000e+13,3.034786148000000000e+13,2.072202110936675196e-03
6.103390288000000000e+10,3.133621204000000000e+13,3.128077398000000000e+13,2.065070980131734034e-03
6.303753153000000000e+10,3.230991204000000000e+13,3.225098504000000000e+13,2.047160661637639767e-03
6.510693555000000000e+10,3.332626373000000000e+13,3.326364004000000000e+13,2.026508839910408800e-03
6.724427423000000000e+10,3.438619087000000000e+13,3.431965448000000000e+13,2.013003896354907153e-03
6.945177774000000000e+10,3.548478771000000000e+13,3.541413411000000000e+13,2.017332970262764383e-03
7.173174944000000000e+10,3.661043445000000000e+13,3.653549467000000000e+13,2.050314755899561824e-03
7.408656835000000000e+10,3.774509484000000000e+13,3.766576048000000000e+13,2.122723015785500482e-03
7.651869155000000000e+10,3.886613379000000000e+13,3.878237797000000000e+13,2.245395537460176914e-03
7.903065679000000000e+10,3.994947797000000000e+13,3.986136688000000000e+13,2.429479340104226913e-03
8.162508514000000000e+10,4.097326232000000000e+13,4.088095389000000000e+13,2.686315518451988689e-03
8.430468372000000000e+10,4.192106057000000000e+13,4.182478946000000000e+13,3.026624242276786635e-03
8.707224849000000000e+10,4.278372691000000000e+13,4.268377935000000000e+13,3.458894518433013217e-03
8.993066723000000000e+10,4.355954486000000000e+13,4.345622936000000000e+13,3.986736515567678232e-03
9.288292250000000000e+10,4.425305065000000000e+13,4.414667068000000000e+13,4.605698573950947616e-03
9.593209478000000000e+10,4.487311980000000000e+13,4.476395268000000000e+13,5.300554980670852540e-03
9.908136567000000000e+10,4.543098592000000000e+13,4.531926938000000000e+13,6.044235432885101261e-03
1.023340212000000000e+11,4.593863113000000000e+13,4.582455682000000000e+13,6.799534809504176672e-03
1.056934554000000000e+11,4.640769967000000000e+13,4.629141175000000000e+13,7.524111463859430027e-03
1.091631734000000000e+11,4.684887258000000000e+13,4.673046953000000000e+13,8.177686409024505221e-03
1.127467958000000000e+11,4.727159286000000000e+13,4.715113099000000000e+13,8.729452310734419490e-03
1.164480618000000000e+11,4.768398008000000000e+13,4.756147786000000000e+13,9.163423273098735000e-03
1.202708335000000000e+11,4.809283209000000000e+13,4.796827486000000000e+13,9.480094734871215637e-03
1.242190995000000000e+11,4.850364759000000000e+13,4.837699256000000000e+13,9.694435020442841375e-03
1.282969798000000000e+11,4.892063750000000000e+13,4.879181901000000000e+13,9.831238594773977421e-03
1.325087292000000000e+11,4.934674308000000000e+13,4.921567821000000000e+13,9.919442227595661604e-03
1.368587425000000000e+11,4.978368913000000000e+13,4.965028336000000000e+13,9.986659876755059340e-03
1.413515585000000000e+11,5.023213451000000000e+13,5.009628698000000000e+13,1.005498536706712562e-02
1.459918652000000000e+11,5.069192395000000000e+13,5.055353170000000000e+13,1.013797998358150973e-02
1.507845046000000000e+11,5.116249229000000000e+13,5.102145252000000000e+13,1.023851209574657209e-02
1.557344773000000000e+11,5.164337970000000000e+13,5.149958919000000000e+13,1.034763493948028835e-02
1.608469483000000000e+11,5.213481948000000000e+13,5.198817066000000000e+13,1.044442200055262573e-02
1.661272522000000000e+11,5.263833788000000000e+13,5.248871107000000000e+13,1.049730916317569498e-02
1.715808986000000000e+11,5.315733109000000000e+13,5.300458275000000000e+13,1.046749086067205216e-02
1.772135779000000000e+11,5.369762636000000000e+13,5.354157319000000000e+13,1.031500503042899475e-02
1.830311676000000000e+11,5.426805220000000000e+13,5.410845066000000000e+13,1.000708388695802607e-02
1.890397378000000000e+11,5.488109816000000000e+13,5.471761860000000000e+13,9.527152921763834201e-03
1.952455581000000000e+11,5.555370581000000000e+13,5.538590001000000000e+13,8.881712297181772187e-03
2.016551039000000000e+11,5.630822021000000000e+13,5.613548104000000000e+13,8.101921264833474370e-03
2.082750630000000000e+11,5.717343246000000000e+13,5.699494476000000000e+13,7.238518817844508471e-03
2.151123430000000000e+11,5.818550427000000000e+13,5.800018785000000000e+13,6.351740725646377872e-03
2.221740781000000000e+11,5.938818316000000000e+13,5.919463329000000000e+13,5.499593832319240976e-03
2.294676367000000000e+11,6.083158219000000000e+13,6.062801881000000000e+13,4.728068661110283039e-03
2.370006292000000000e+11,6.256849098000000000e+13,6.235273573000000000e+13,4.066319514151878721e-03
2.447809157000000000e+11,6.464749541000000000e+13,6.441700002000000000e+13,3.527014761943381843e-03
2.528166144000000000e+11,6.710283591000000000e+13,6.685478282000000000e+13,3.110367063470656848e-03
2.611161101000000000e+11,6.994263324000000000e+13,6.967411416000000000e+13,2.809225513880044683e-03
2.696880626000000000e+11,7.313915822000000000e+13,7.284741038000000000e+13,2.613728987717345038e-03
2.785414163000000000e+11,7.662519825000000000e+13,7.630786001000000000e+13,2.514754674414811444e-03
