pressurec2,energy_densityc2,baryon_density,cs2c2
3.370568000000000097e+02,5.824972566999999806e+06,5.824972566999999806e+06,8.601751098167060455e-05
3.880961930999999936e+02,6.404605086000000127e+06,6.404605086000000127e+06,8.981664699955120654e-05
4.465710690000000227e+02,7.041906718000000343e+06,7.041906718000000343e+06,9.355738062613367832e-05
5.135207195000000411e+02,7.742653286999999546e+06,7.742653286999999546e+06,9.758741988128777833e-05
5.904425807999999734e+02,8.513119763000000268e+06,8.513119763000000268e+06,1.016291053418604098e-04
6.782048091000000341e+02,9.360258527000000700e+06,9.360258527000000700e+06,1.058015452063327839e-04
7.790089920000000347e+02,1.029169936999999918e+07,1.029169936999999918e+07,1.101957399278401473e-04
8.940851661000000377e+02,1.131583864000000060e+07,1.131583864000000060e+07,1.145227171026266680e-04
1.025716920999999957e+03,1.244189268999999948e+07,1.244189268999999948e+07,1.192123111089287086e-04
1.176467724999999973e+03,1.368000485999999940e+07,1.368000485999999940e+07,1.238395153941738904e-04
1.348166590000000042e+03,1.504131680000000075e+07,1.504131680000000075e+07,1.287036225652767605e-04
1.545049119000000019e+03,1.653811103999999911e+07,1.653811103999999911e+07,1.337385253065378782e-04
1.769135068000000047e+03,1.818386451000000164e+07,1.818386451000000164e+07,1.387369358463799718e-04
2.025317845999999918e+03,1.999344462000000104e+07,1.999344462000000104e+07,1.441450897453995712e-04
2.317745704999999816e+03,2.198307357000000030e+07,2.198307357000000030e+07,1.494275791667307055e-04
2.650515202999999929e+03,2.417057800000000000e+07,2.417057800000000000e+07,1.550775942003698900e-04
3.031345265999999810e+03,2.657592371000000089e+07,2.657592371000000089e+07,1.608039312810529775e-04
3.463836870999999974e+03,2.922068091000000015e+07,2.922068091000000015e+07,1.665860794420429307e-04
3.958026405000000068e+03,3.212855901000000164e+07,3.212855901000000164e+07,1.727894296618200814e-04
4.520456237000000328e+03,3.532576314000000060e+07,3.532576314000000060e+07,1.788092123478621828e-04
5.160271421999999802e+03,3.884135068999999762e+07,3.884135068999999762e+07,1.853399789403687315e-04
5.890895403999999871e+03,4.270669650000000000e+07,4.270669650000000000e+07,1.918458881609618534e-04
6.719458832000000257e+03,4.695674075999999791e+07,4.695674075999999791e+07,1.985440142888735666e-04
7.665677945000000364e+03,5.162963240999999642e+07,5.162963240999999642e+07,2.056142472535626357e-04
8.739803051000000778e+03,5.676779882999999821e+07,5.676779882999999821e+07,2.125133943180877608e-04
9.961906920999999784e+03,6.241723267000000179e+07,6.241723267000000179e+07,2.200342373917596255e-04
1.135407674000000043e+04,6.862909635999999940e+07,6.862909635999999940e+07,2.274053415763671213e-04
1.293194643999999971e+04,7.545900892000000179e+07,7.545900892000000179e+07,2.351679724331892500e-04
1.473223888000000079e+04,8.296882873000000417e+07,8.296882873000000417e+07,2.431994847579646048e-04
1.677190714999999909e+04,9.122594042000000179e+07,9.122594042000000179e+07,2.511442693930342131e-04
1.909320034999999916e+04,1.003048592000000030e+08,1.003048592000000030e+08,2.597637985787442424e-04
2.173118344000000070e+04,1.102875877000000030e+08,1.102875877000000030e+08,2.681326641646699033e-04
2.472106398999999874e+04,1.212637935999999940e+08,1.212637935999999940e+08,2.771226165980854501e-04
2.812826569999999992e+04,1.333324147000000030e+08,1.333324147000000030e+08,2.862250026404578171e-04
3.198345033999999941e+04,1.466023715999999940e+08,1.466023715999999940e+08,2.953878142441858931e-04
3.637147262000000046e+04,1.611931028000000119e+08,1.611931028000000119e+08,3.052293738405925574e-04
4.134741679999999906e+04,1.772359904000000060e+08,1.772359904000000060e+08,3.147788336366024982e-04
4.698936346999999660e+04,1.948752516999999881e+08,1.948752516999999881e+08,3.251448703095792623e-04
5.340855073000000266e+04,2.142706131999999881e+08,2.142706131999999881e+08,3.354210390881371589e-04
6.066683694999999716e+04,2.355983803000000119e+08,2.355983803000000119e+08,3.460341209320730044e-04
6.892769221999999718e+04,2.590457323000000119e+08,2.590457323000000119e+08,3.572283501349849321e-04
7.827793219000000681e+04,2.848301541000000238e+08,2.848301541000000238e+08,3.681235303209455631e-04
8.888530534000000625e+04,3.131798265000000000e+08,3.131798265000000000e+08,3.800266201744092196e-04
1.009323561999999947e+05,3.443514526000000238e+08,3.443514526000000238e+08,3.916732817196990984e-04
1.145522497000000003e+05,3.786249103999999762e+08,3.786249103999999762e+08,4.039245448064979335e-04
1.300458991999999998e+05,4.163121658000000119e+08,4.163121658000000119e+08,4.165824981538756569e-04
1.475575218999999925e+05,4.577501418000000119e+08,4.577501418000000119e+08,4.291040348978857185e-04
1.674347368999999890e+05,5.033131975000000000e+08,5.033131975000000000e+08,4.426783178761721678e-04
1.899658007999999973e+05,5.534113450000000000e+08,5.534113450000000000e+08,4.558364970344798081e-04
2.154453874000000069e+05,6.084973806000000238e+08,6.084973806000000238e+08,4.699603650932781531e-04
2.444047300999999861e+05,6.690668842000000477e+08,6.690668842000000477e+08,4.842308769906024163e-04
2.771023147999999928e+05,7.356671330000000000e+08,7.356671330000000000e+08,4.986070076816690811e-04
3.142315970000000088e+05,8.088971015000000000e+08,8.088971015000000000e+08,5.140064895433826223e-04
3.562382421999999788e+05,8.894181572000000477e+08,8.894181572000000477e+08,5.289018545432602877e-04
4.037675739000000176e+05,9.779540607999999523e+08,9.779540607999999523e+08,5.450681043563716409e-04
4.577127059000000008e+05,1.075307010000000000e+09,1.075307010000000000e+09,5.610898690522048409e-04
5.185941753000000026e+05,1.182350510000000000e+09,1.182350510000000000e+09,5.775869732378602524e-04
5.877204560999999521e+05,1.300052545000000000e+09,1.300052545000000000e+09,5.949228224908637268e-04
6.658010476000000490e+05,1.429473799000000000e+09,1.429473799000000000e+09,6.118157797533007019e-04
7.541979035999999614e+05,1.571780134000000000e+09,1.571780134000000000e+09,6.301819467514294809e-04
8.543567628000000259e+05,1.728256848000000000e+09,1.728256848000000000e+09,6.480886700030562969e-04
9.673810929999999935e+05,1.900317593000000000e+09,1.900317593000000000e+09,6.669547713245708217e-04
1.095647182999999961e+06,2.089493674000000000e+09,2.089493674000000000e+09,6.863481717018960100e-04
1.240336935999999987e+06,2.297530319000000000e+09,2.297530319000000000e+09,7.054767076745367205e-04
1.404211696999999927e+06,2.526263668000000000e+09,2.526263668000000000e+09,7.261543535835305241e-04
1.589549708000000101e+06,2.777797263000000000e+09,2.777797263000000000e+09,7.461219344639367663e-04
1.798723691000000108e+06,3.054359431000000000e+09,3.054359431000000000e+09,7.675504988764480542e-04
2.035889030999999959e+06,3.358463726000000000e+09,3.358463726000000000e+09,7.890726092063809084e-04
2.303127876999999862e+06,3.692855446000000000e+09,3.692855446000000000e+09,8.106816567372066625e-04
2.605859521999999881e+06,4.060547291000000000e+09,4.060547291000000000e+09,8.337643816239991880e-04
2.947595810000000056e+06,4.464855012000000000e+09,4.464855012000000000e+09,8.559826640070295140e-04
3.333399500000000000e+06,4.909433065000000000e+09,4.909433065000000000e+09,8.800122513120095091e-04
3.770151666999999899e+06,5.398274613000000000e+09,5.398274613000000000e+09,9.037115933911187612e-04
4.262005912999999709e+06,5.935818484000000000e+09,5.935818484000000000e+09,9.280207556932104770e-04
4.818998626000000164e+06,6.526895693000000000e+09,6.526895693000000000e+09,9.534446191780832774e-04
5.446638230000000447e+06,7.176854224000000000e+09,7.176854224000000000e+09,9.780838063478166765e-04
6.155424605000000447e+06,7.891541209000000000e+09,7.891541209000000000e+09,1.004783439592107919e-03
6.956338946000000462e+06,8.677427711000000000e+09,8.677427711000000000e+09,1.030637481928050898e-03
7.857920205000000075e+06,9.541590897000000000e+09,9.541590897000000000e+09,1.057719938770170474e-03
8.878084134999999776e+06,1.049183883000000000e+10,1.049183883000000000e+10,1.085443266566402370e-03
1.002588666000000015e+07,1.153672828000000000e+10,1.153672828000000000e+10,1.112611461541784504e-03
1.132211360999999940e+07,1.268572518000000000e+10,1.268572518000000000e+10,1.141814513934064036e-03
1.278375375999999978e+07,1.394918681000000000e+10,1.394918681000000000e+10,1.169799730931812484e-03
1.442877633999999985e+07,1.533852219000000000e+10,1.533852219000000000e+10,1.199608516326697120e-03
1.628762922000000067e+07,1.686626345000000000e+10,1.686626345000000000e+10,1.229334875100774509e-03
1.837621373000000045e+07,1.854627968000000000e+10,1.854627968000000000e+10,1.258993468186212373e-03
2.073414064000000060e+07,2.039365221000000000e+10,2.039365221000000000e+10,1.290486619412157176e-03
2.338709808999999985e+07,2.242499546000000000e+10,2.242499546000000000e+10,1.320506005861876459e-03
2.637252198000000045e+07,2.465884909000000000e+10,2.465884909000000000e+10,1.352764701170658650e-03
2.973943553000000119e+07,2.711517893000000000e+10,2.711517893000000000e+10,1.384194276651431414e-03
3.351832223999999836e+07,2.981626826000000000e+10,2.981626826000000000e+10,1.416145710025324290e-03
3.778084511999999732e+07,3.278671779000000000e+10,3.278671779000000000e+10,1.449322476412921116e-03
4.256640100999999791e+07,3.605308920000000000e+10,3.605308920000000000e+10,1.481106805319487574e-03
4.794932690999999642e+07,3.964479641000000000e+10,3.964479641000000000e+10,1.515229026035625794e-03
5.400627727000000328e+07,4.359481867000000000e+10,4.359481867000000000e+10,1.547799166468489477e-03
6.079786260000000149e+07,4.793827440000000000e+10,4.793827440000000000e+10,1.581669848791314534e-03
6.844708656999999285e+07,5.271456045000000000e+10,5.271456045000000000e+10,1.615844343113706245e-03
7.701705543000000715e+07,5.796699549000000000e+10,5.796699549000000000e+10,1.648829872656607659e-03
8.665002556999999285e+07,6.374299833000000000e+10,6.374299833000000000e+10,1.683999373863426154e-03
9.745990910999999940e+07,7.009480098000000000e+10,7.009480098000000000e+10,1.717002457275161554e-03
1.095691749000000060e+08,7.707962686000000000e+10,7.707962686000000000e+10,1.751786662432146214e-03
1.231783724000000060e+08,8.476093875000000000e+10,8.476093875000000000e+10,1.785933013119070465e-03
1.383957093000000119e+08,9.320772566000000000e+10,9.320772566000000000e+10,1.819354439908268039e-03
1.554777105000000000e+08,1.024968203000000000e+11,1.024968203000000000e+11,1.854261961557762076e-03
1.745912331999999881e+08,1.127118296000000000e+11,1.127118296000000000e+11,1.886738102160855296e-03
1.959787194000000060e+08,1.239452736000000000e+11,1.239452736000000000e+11,1.921167226303510103e-03
2.199466086999999881e+08,1.362989423000000000e+11,1.362989423000000000e+11,1.953814340042158391e-03
2.466936680000000000e+08,1.498840739000000000e+11,1.498840739000000000e+11,1.986377679812571795e-03
2.766584320000000000e+08,1.648242068000000000e+11,1.648242068000000000e+11,2.019456836890733131e-03
3.100869080000000000e+08,1.812539320000000000e+11,1.812539320000000000e+11,2.049952652253883133e-03
3.474283270000000000e+08,1.993212105000000000e+11,1.993212105000000000e+11,2.081986618646707726e-03
3.891283543000000119e+08,2.191907601000000000e+11,2.191907601000000000e+11,2.110627539324729744e-03
4.355363918000000119e+08,2.410426297000000000e+11,2.410426297000000000e+11,2.140847966763290491e-03
4.874332451999999881e+08,2.650729122000000000e+11,2.650729122000000000e+11,2.175014942060030099e-03
5.453572785000000000e+08,2.914990923000000000e+11,2.914990923000000000e+11,2.214153262313937887e-03
6.104173075000000000e+08,3.205618294000000000e+11,3.205618294000000000e+11,2.241934092322065038e-03
6.821854932000000477e+08,3.525213921000000000e+11,3.525213921000000000e+11,2.231333940849700940e-03
7.600628612000000477e+08,3.876701369000000000e+11,3.876701369000000000e+11,2.193091426984633725e-03
8.438782761000000238e+08,4.263253777000000000e+11,4.263253777000000000e+11,1.938392785312129064e-03
9.155288061000000238e+08,4.688329508000000000e+11,4.688329508000000000e+11,1.276838250873493178e-03
9.542018735000000000e+08,5.155761287000000000e+11,5.155761287000000000e+11,8.117707814087838855e-04
9.950444405000000000e+08,5.669738368000000000e+11,5.669738368000000000e+11,7.744103302844169024e-04
1.037553796000000000e+09,6.234895672000000000e+11,6.234895672000000000e+11,7.387748381230009988e-04
1.082549966000000000e+09,6.856349440000000000e+11,6.856349440000000000e+11,7.262656575323799164e-04
1.132343278000000000e+09,7.539661575000000000e+11,7.539661575000000000e+11,7.238779401413624869e-04
1.186334759000000000e+09,8.291035742000000000e+11,8.291035742000000000e+11,7.251794603352268095e-04
1.246849000000000000e+09,9.117228230000000000e+11,9.117228230000000000e+11,7.365852874889420449e-04
1.314178358000000000e+09,1.002569056000000000e+12,1.002569056000000000e+12,7.463264160429067869e-04
1.389301513000000000e+09,1.102462299000000000e+12,1.102462299000000000e+12,7.625040504148608740e-04
1.474318442000000000e+09,1.212301012000000000e+12,1.212301012000000000e+12,7.795967423024354696e-04
1.569218449000000000e+09,1.333079922000000000e+12,1.333079922000000000e+12,7.979356395573829067e-04
1.676971448000000000e+09,1.465886451000000000e+12,1.465886451000000000e+12,8.202696026659147752e-04
1.798188892000000000e+09,1.611918549000000000e+12,1.611918549000000000e+12,8.411792501660590423e-04
1.935222113000000000e+09,1.772493603000000000e+12,1.772493603000000000e+12,8.660704843011789470e-04
2.090598925000000000e+09,1.949055569000000000e+12,1.949055569000000000e+12,8.908523808952063545e-04
2.265888070000000000e+09,2.143223104000000000e+12,2.143223104000000000e+12,9.163083938624994821e-04
2.464672699000000000e+09,2.356696867000000000e+12,2.356696867000000000e+12,9.439619759042240741e-04
2.689573325000000000e+09,2.591455614000000000e+12,2.591455614000000000e+12,9.710019469255858852e-04
2.943923526000000000e+09,2.849602885000000000e+12,2.849602885000000000e+12,9.997756327716628144e-04
3.232215610000000000e+09,3.133438313000000000e+12,3.133438313000000000e+12,1.029929956394913526e-03
3.558567525000000000e+09,3.445564587000000000e+12,3.445564587000000000e+12,1.061965811943836168e-03
3.929236415000000000e+09,3.788780484000000000e+12,3.788780484000000000e+12,1.096873154830812613e-03
4.350212025000000000e+09,4.166187836000000000e+12,4.166187836000000000e+12,1.134478420281001803e-03
4.829712424000000000e+09,4.581191528000000000e+12,4.581191528000000000e+12,1.178698793963032631e-03
5.379289264000000000e+09,5.037535149000000000e+12,5.037535149000000000e+12,1.231321395610671457e-03
6.012098587000000000e+09,5.539354476000000000e+12,5.539354476000000000e+12,1.293266373448811318e-03
6.745289603000000000e+09,6.091159643000000000e+12,6.091159643000000000e+12,1.372478768560447381e-03
7.607313595000000000e+09,6.697959929000000000e+12,6.697959929000000000e+12,1.468528013585344849e-03
8.622379111000000000e+09,7.365228108000000000e+12,7.365228108000000000e+12,2.036537782521072402e-03
1.000000000000000000e+10,7.923495591000000000e+12,8.116144413000000000e+12,2.486818462643702876e-03
1.032828126000000000e+10,8.055264664000000000e+12,8.250950543000000000e+12,2.486030564260467961e-03
1.066733938000000000e+10,8.191952695000000000e+12,8.390783586000000000e+12,2.475548894137781335e-03
1.101752814000000000e+10,8.333707252000000000e+12,8.535794027000000000e+12,2.465685544689654504e-03
1.137921294000000000e+10,8.480685211000000000e+12,8.686141846000000000e+12,2.456394021065442558e-03
1.175277117000000000e+10,8.633044990000000000e+12,8.841988571000000000e+12,2.447727031116380108e-03
1.213859263000000000e+10,8.790942768000000000e+12,9.003493411000000000e+12,2.439787912382004702e-03
1.253707987000000000e+10,8.954528491000000000e+12,9.170809170000000000e+12,2.432741812696930135e-03
1.294864871000000000e+10,9.123939126000000000e+12,9.344075347000000000e+12,2.426772337139073386e-03
1.337372858000000000e+10,9.299299487000000000e+12,9.523418983000000000e+12,2.422040601494537641e-03
1.381276303000000000e+10,9.480720481000000000e+12,9.708952866000000000e+12,2.418676516236567195e-03
1.426621015000000000e+10,9.668302058000000000e+12,9.900778553000000000e+12,2.416776258913289933e-03
1.473454310000000000e+10,9.862132347000000000e+12,1.009898549000000000e+13,2.416390300432207788e-03
1.521825053000000000e+10,1.006229385000000000e+13,1.030365734000000000e+13,2.417485032395800919e-03
1.571783718000000000e+10,1.026887007000000000e+13,1.051487875000000000e+13,2.419988556233006790e-03
1.623382432000000000e+10,1.048194583000000000e+13,1.073273574000000000e+13,2.423760938870336574e-03
1.676675035000000000e+10,1.070162083000000000e+13,1.095732948000000000e+13,2.428599059939227228e-03
1.731717134000000000e+10,1.092801009000000000e+13,1.118877678000000000e+13,2.434260966682861085e-03
1.788566162000000000e+10,1.116125524000000000e+13,1.142722164000000000e+13,2.440428231850057944e-03
1.847281437000000000e+10,1.140153292000000000e+13,1.167284382000000000e+13,2.446810482863771754e-03
1.907924225000000000e+10,1.164904704000000000e+13,1.192585090000000000e+13,2.453096105106027276e-03
1.970557802000000000e+10,1.190404797000000000e+13,1.218649794000000000e+13,2.458920157045853608e-03
2.035247521000000000e+10,1.216683129000000000e+13,1.245508617000000000e+13,2.463975334282981697e-03
2.102060883000000000e+10,1.243773574000000000e+13,1.273196085000000000e+13,2.467966661996264487e-03
2.171067603000000000e+10,1.271715158000000000e+13,1.301751986000000000e+13,2.470637639915351964e-03
2.242339683000000000e+10,1.300551247000000000e+13,1.331220536000000000e+13,2.471820083276882359e-03
2.315951493000000000e+10,1.330329263000000000e+13,1.361650088000000000e+13,2.471386968663846946e-03
2.391979840000000000e+10,1.361100823000000000e+13,1.393093272000000000e+13,2.469269372703237694e-03
2.470504055000000000e+10,1.392920930000000000e+13,1.425606173000000000e+13,2.465497531919452583e-03
2.551606074000000000e+10,1.425846908000000000e+13,1.459247236000000000e+13,2.460183335195612921e-03
2.635370519000000000e+10,1.459937694000000000e+13,1.494076541000000000e+13,2.453519105702350010e-03
2.721884795000000000e+10,1.495252376000000000e+13,1.530154315000000000e+13,2.445791382914437248e-03
2.811239171000000000e+10,1.531848627000000000e+13,1.567539326000000000e+13,2.437349472124688415e-03
2.903526885000000000e+10,1.569781587000000000e+13,1.606287745000000000e+13,2.428584953019548819e-03
2.998844231000000000e+10,1.609102380000000000e+13,1.646451627000000000e+13,2.419959084282535550e-03
3.097290667000000000e+10,1.649855605000000000e+13,1.688076353000000000e+13,2.412002408379140296e-03
3.198968915000000000e+10,1.692077279000000000e+13,1.731198529000000000e+13,2.405304668718692002e-03
3.303985070000000000e+10,1.735791996000000000e+13,1.775843082000000000e+13,2.400507440227087497e-03
3.412448708000000000e+10,1.781010683000000000e+13,1.822020973000000000e+13,2.398271124917954883e-03
3.524473004000000000e+10,1.827728673000000000e+13,1.869727232000000000e+13,2.399297281998492154e-03
3.640174847000000000e+10,1.875922598000000000e+13,1.918937789000000000e+13,2.404341176811982967e-03
3.759674966000000000e+10,1.925548211000000000e+13,1.969607251000000000e+13,2.414186855093720246e-03
3.883098049000000000e+10,1.976538742000000000e+13,2.021667231000000000e+13,2.429689378435277540e-03
4.010572881000000000e+10,2.028801846000000000e+13,2.075023236000000000e+13,2.451759115161702193e-03
4.142232472000000000e+10,2.082219945000000000e+13,2.129555022000000000e+13,2.481342627408015394e-03
4.278214202000000000e+10,2.136649641000000000e+13,2.185116004000000000e+13,2.519500631382387817e-03
4.418659956000000000e+10,2.191920861000000000e+13,2.241532389000000000e+13,2.567376312431100642e-03
4.563716282000000000e+10,2.247840093000000000e+13,2.298606491000000000e+13,2.626195724995603054e-03
4.713534535000000000e+10,2.304192243000000000e+13,2.356118630000000000e+13,2.697337779867725258e-03
4.868271040000000000e+10,2.360743746000000000e+13,2.413830320000000000e+13,2.782320768700205504e-03
5.028087255000000000e+10,2.417247894000000000e+13,2.471489708000000000e+13,2.882778832334041003e-03
5.193149937000000000e+10,2.473451490000000000e+13,2.528838379000000000e+13,3.000506507157830061e-03
5.363631317000000000e+10,2.529100444000000000e+13,2.585617058000000000e+13,3.137477234916618771e-03
5.539709281000000000e+10,2.583947011000000000e+13,2.641573009000000000e+13,3.295807610155622198e-03
5.721567555000000000e+10,2.637757167000000000e+13,2.696467552000000000e+13,3.477766577911653185e-03
5.909395895000000000e+10,2.690316777000000000e+13,2.750082356000000000e+13,3.685720856292468758e-03
6.103390288000000000e+10,2.741438560000000000e+13,2.802226533000000000e+13,3.922099606180035926e-03
6.303753153000000000e+10,2.790966174000000000e+13,2.852740802000000000e+13,4.189232052044460954e-03
6.510693555000000000e+10,2.838780356000000000e+13,2.901503737000000000e+13,4.489224653679404001e-03
6.724427423000000000e+10,2.884800185000000000e+13,2.948433047000000000e+13,4.823917269066033825e-03
6.945177774000000000e+10,2.928983109000000000e+13,2.993485587000000000e+13,5.194512384289626250e-03
7.173174944000000000e+10,2.971326433000000000e+13,3.036658863000000000e+13,5.601361503884932057e-03
7.408656835000000000e+10,3.011863961000000000e+13,3.077987596000000000e+13,6.043685442204317464e-03
7.651869155000000000e+10,3.050664156000000000e+13,3.117541838000000000e+13,6.519107549652297315e-03
7.903065679000000000e+10,3.087827218000000000e+13,3.155423971000000000e+13,7.023366043262641370e-03
8.162508514000000000e+10,3.123481120000000000e+13,3.191764665000000000e+13,7.550020176118219135e-03
8.430468372000000000e+10,3.157778069000000000e+13,3.226719259000000000e+13,8.090192537222233235e-03
8.707224849000000000e+10,3.190891307000000000e+13,3.260464491000000000e+13,8.632476212130348048e-03
8.993066723000000000e+10,3.223012537000000000e+13,3.293195863000000000e+13,9.163022865595166558e-03
9.288292250000000000e+10,3.254350310000000000e+13,3.325125995000000000e+13,9.665839278051639727e-03
9.593209478000000000e+10,3.285129651000000000e+13,3.356484235000000000e+13,1.012343092694894045e-02
9.908136567000000000e+10,3.315592482000000000e+13,3.387517079000000000e+13,1.051774570623353888e-02
1.023340212000000000e+11,3.345999416000000000e+13,3.418489993000000000e+13,1.083139206008626801e-02
1.056934554000000000e+11,3.376632467000000000e+13,3.449690162000000000e+13,1.104888956228304402e-02
1.091631734000000000e+11,3.407799890000000000e+13,3.481431408000000000e+13,1.115793083988309183e-02
1.127467958000000000e+11,3.439842121000000000e+13,3.514060225000000000e+13,1.115063001236574897e-02
1.164480618000000000e+11,3.473139192000000000e+13,3.547963310000000000e+13,1.102425553176664998e-02
1.202708335000000000e+11,3.508120680000000000e+13,3.583577675000000000e+13,1.078167254419492432e-02
1.242190995000000000e+11,3.545276402000000000e+13,3.621401509000000000e+13,1.043139178421374595e-02
1.282969798000000000e+11,3.585168940000000000e+13,3.662006898000000000e+13,9.986752643788964628e-03
1.325087292000000000e+11,3.628449152000000000e+13,3.706055572000000000e+13,9.464899047751980030e-03
1.368587425000000000e+11,3.675871352000000000e+13,3.754314319000000000e+13,8.885606705517565262e-03
1.413515585000000000e+11,3.728309278000000000e+13,3.807671188000000000e+13,8.269485162354768548e-03
1.459918652000000000e+11,3.786775029000000000e+13,3.867154704000000000e+13,7.636550769034654296e-03
1.507845046000000000e+11,3.852433286000000000e+13,3.933948292000000000e+13,7.005337320269452821e-03
1.557344773000000000e+11,3.926610701000000000e+13,4.009399780000000000e+13,6.391817659375900393e-03
1.608469483000000000e+11,4.010801180000000000e+13,4.095026741000000000e+13,5.808759998282499344e-03
1.661272522000000000e+11,4.106659189000000000e+13,4.192509667000000000e+13,5.265626890933735454e-03
1.715808986000000000e+11,4.215979492000000000e+13,4.303671362000000000e+13,4.768741953014684481e-03
1.772135779000000000e+11,4.340654032000000000e+13,4.430433135000000000e+13,4.321671344511504413e-03
1.830311676000000000e+11,4.482607417000000000e+13,4.574749238000000000e+13,3.925669326215517826e-03
1.890397378000000000e+11,4.643702477000000000e+13,4.738510904000000000e+13,3.580233540710265998e-03
1.952455581000000000e+11,4.825621977000000000e+13,4.923426120000000000e+13,3.283612693009513479e-03
2.016551039000000000e+11,5.029724559000000000e+13,5.130873159000000000e+13,3.033365230062502575e-03
2.082750630000000000e+11,5.256879577000000000e+13,5.361732625000000000e+13,2.826742295768197837e-03
2.151123430000000000e+11,5.507308945000000000e+13,5.616226578000000000e+13,2.660999202393084760e-03
2.221740781000000000e+11,5.780437247000000000e+13,5.893766089000000000e+13,2.533740917894650516e-03
2.294676367000000000e+11,6.074774283000000000e+13,6.192831878000000000e+13,2.443101838976924865e-03
2.370006292000000000e+11,6.387863480000000000e+13,6.510922124000000000e+13,2.387892543580062005e-03
2.447809157000000000e+11,6.716301496000000000e+13,6.844572867000000000e+13,2.367800717112194045e-03
2.528166144000000000e+11,7.055834713000000000e+13,7.189456813000000000e+13,2.383496624301838229e-03
2.611161101000000000e+11,7.401559204000000000e+13,7.540587394000000000e+13,2.436811875154243877e-03
